DisruptionType,Severity,DelayMinutes,CapacityReduction,TotalStops,StopsLost,DistanceChange(KM),TimeChange(Hours),RecoveryEfficiency(%),MLRiskScore,MLRiskLevel
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,5.99,132,0,-2.87,-0.11,7.03,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,6.86,128,0,-2.97,-0.108,7.19,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,5.0,5.8,130,0,-2.93,-0.096,7.55,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,10.11,134,0,-2.95,-0.101,6.75,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,5.0,7.75,130,0,-2.57,-0.094,6.87,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,5.0,7.67,130,0,-2.84,-0.091,6.87,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,8.04,135,0,-2.35,-0.09,6.52,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,8.47,135,0,-2.51,-0.098,6.8,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,10.09,137,1,-2.74,-0.096,6.35,45,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,8.26,135,0,-2.36,-0.077,6.22,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,10.07,131,1,-2.79,-0.094,6.9,45,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,8.78,130,0,-3.02,-0.1,6.41,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,10.0,9.33,137,0,-2.4,-0.099,6.42,48,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,10.03,135,1,-2.41,-0.102,6.8,45,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,7.24,142,0,-2.62,-0.081,6.56,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,10.4,137,1,-3.11,-0.081,6.11,45,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,10.27,143,0,-3.16,-0.095,6.07,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,9.81,129,0,-2.8,-0.085,6.08,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,7.83,133,0,-2.81,-0.103,6.28,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,9.37,142,0,-2.57,-0.098,6.9,42,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,5.0,9.4,138,1,-2.61,-0.08,6.86,45,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,5.0,8.75,137,1,-2.47,-0.077,6.31,45,MEDIUM
VEHICLE_CAPACITY_REDUCTION,LOW,0.0,8.73,141,0,-2.75,-0.085,6.72,42,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,144,1,-3.96,-0.122,6.13,45,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,153,0,-3.37,-0.119,6.02,45,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,142,0,-3.6,-0.104,5.85,48,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,151,0,-3.88,-0.131,6.66,45,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,150,0,-3.86,-0.104,5.75,51,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,147,0,-3.09,-0.121,6.64,42,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,151,0,-4.08,-0.137,5.95,45,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,151,0,-3.17,-0.137,6.02,50,MEDIUM
NEW_STOP,MEDIUM,10.0,5.0,140,1,-4.04,-0.115,6.12,56,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,140,0,-4.07,-0.135,5.9,42,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,146,0,-3.39,-0.132,6.04,42,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,139,0,-4.03,-0.135,6.49,42,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,140,1,-3.33,-0.135,6.35,51,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,144,0,-3.12,-0.121,6.03,42,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,149,1,-3.2,-0.112,6.15,45,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,150,0,-3.5,-0.109,5.92,50,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,151,0,-3.04,-0.105,6.25,45,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,148,0,-3.15,-0.132,6.2,42,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,152,0,-4.03,-0.116,6.21,45,MEDIUM
NEW_STOP,MEDIUM,0.0,5.0,149,0,-3.89,-0.121,6.2,47,MEDIUM
NEW_STOP,MEDIUM,5.0,5.0,76,0,-1.81,-0.065,6.17,45,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,81,0,-1.88,-0.052,5.88,40,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,79,0,-1.52,-0.058,6.71,46,MEDIUM
NEW_STOP,MEDIUM,5.0,5.0,78,1,-1.51,-0.066,6.67,48,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,77,1,-1.76,-0.064,6.44,49,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,74,1,-1.51,-0.052,6.26,49,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,81,0,-1.68,-0.057,6.61,40,MEDIUM
NEW_STOP,MEDIUM,10.0,5.0,75,1,-1.46,-0.056,6.68,54,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,75,1,-1.83,-0.055,6.7,43,MEDIUM
NEW_STOP,MEDIUM,10.0,5.0,80,1,-1.61,-0.061,6.48,54,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,81,0,-1.59,-0.068,6.73,40,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,78,0,-1.85,-0.058,6.46,40,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,76,0,-1.72,-0.063,6.65,40,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,76,0,-1.85,-0.065,5.86,46,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,81,1,-1.61,-0.057,6.28,43,MEDIUM
NEW_STOP,MEDIUM,10.0,0.0,76,1,-1.51,-0.052,6.74,49,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,81,0,-1.9,-0.061,6.47,40,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,77,0,-1.55,-0.063,6.2,40,MEDIUM
NEW_STOP,MEDIUM,0.0,0.0,76,1,-1.62,-0.061,5.82,43,MEDIUM
NEW_STOP,MEDIUM,5.0,0.0,80,0,-1.44,-0.054,6.41,40,MEDIUM
NEW_STOP,LOW,0.0,0.0,149,2,-7.5,-0.192,11.73,30,LOW
NEW_STOP,LOW,5.0,0.0,147,3,-7.41,-0.233,10.89,33,LOW
NEW_STOP,LOW,5.0,0.0,149,3,-5.69,-0.188,11.58,30,LOW
NEW_STOP,LOW,0.0,0.0,154,3,-7.36,-0.204,10.97,36,LOW
NEW_STOP,LOW,5.0,0.0,160,3,-6.48,-0.23,10.46,36,LOW
NEW_STOP,LOW,0.0,0.0,159,3,-5.73,-0.201,11.03,36,LOW
NEW_STOP,LOW,10.0,0.0,158,4,-6.66,-0.219,10.41,42,MEDIUM
NEW_STOP,LOW,0.0,0.0,157,3,-7.58,-0.221,11.36,36,LOW
NEW_STOP,LOW,0.0,5.0,152,3,-6.0,-0.199,10.83,38,LOW
NEW_STOP,LOW,5.0,0.0,155,2,-6.7,-0.199,11.18,33,LOW
NEW_STOP,LOW,0.0,0.0,153,3,-6.36,-0.237,10.94,36,LOW
NEW_STOP,LOW,5.0,0.0,147,2,-7.0,-0.228,10.73,33,LOW
NEW_STOP,LOW,5.0,0.0,154,4,-7.07,-0.195,10.81,33,LOW
NEW_STOP,LOW,10.0,0.0,161,3,-6.24,-0.251,10.75,42,MEDIUM
NEW_STOP,LOW,0.0,0.0,159,3,-5.82,-0.189,10.62,33,LOW
NEW_STOP,LOW,5.0,0.0,157,3,-5.9,-0.232,10.48,36,LOW
NEW_STOP,LOW,5.0,5.0,157,3,-5.71,-0.233,10.4,41,MEDIUM
NEW_STOP,LOW,5.0,0.0,150,3,-6.51,-0.219,10.33,36,LOW
NEW_STOP,LOW,0.0,0.0,157,3,-7.52,-0.224,11.1,36,LOW
NEW_STOP,LOW,0.0,0.0,160,3,-6.94,-0.231,10.42,36,LOW
TRAFFIC_DELAY,LOW,4.9,5.0,131,0,-1.26,-0.057,2.65,37,LOW
TRAFFIC_DELAY,LOW,5.16,0.0,134,0,-1.41,-0.054,2.41,32,LOW
TRAFFIC_DELAY,LOW,7.17,5.0,126,0,-1.49,-0.05,2.55,37,LOW
TRAFFIC_DELAY,LOW,6.24,0.0,131,0,-1.32,-0.052,2.64,32,LOW
TRAFFIC_DELAY,LOW,4.66,5.0,128,0,-1.34,-0.046,2.46,37,LOW
TRAFFIC_DELAY,LOW,7.16,0.0,134,0,-1.46,-0.044,2.55,32,LOW
TRAFFIC_DELAY,LOW,6.81,5.0,132,1,-1.36,-0.046,2.53,40,MEDIUM
TRAFFIC_DELAY,LOW,6.81,0.0,128,0,-1.53,-0.051,2.52,32,LOW
TRAFFIC_DELAY,LOW,6.32,0.0,132,0,-1.35,-0.05,2.44,32,LOW
TRAFFIC_DELAY,LOW,6.13,0.0,126,0,-1.47,-0.056,2.74,32,LOW
TRAFFIC_DELAY,LOW,4.91,0.0,125,0,-1.2,-0.057,2.44,32,LOW
TRAFFIC_DELAY,LOW,5.72,0.0,125,1,-1.48,-0.049,2.43,35,LOW
TRAFFIC_DELAY,LOW,6.03,0.0,134,0,-1.41,-0.051,2.65,32,LOW
TRAFFIC_DELAY,LOW,7.24,0.0,133,0,-1.26,-0.044,2.49,32,LOW
TRAFFIC_DELAY,LOW,7.42,0.0,122,0,-1.2,-0.057,2.53,32,LOW
TRAFFIC_DELAY,LOW,5.83,5.0,129,0,-1.38,-0.048,2.55,37,LOW
TRAFFIC_DELAY,LOW,7.11,0.0,123,0,-1.33,-0.055,2.72,32,LOW
TRAFFIC_DELAY,LOW,6.1,0.0,124,0,-1.18,-0.053,2.71,32,LOW
TRAFFIC_DELAY,LOW,6.94,0.0,126,0,-1.53,-0.046,2.72,32,LOW
TRAFFIC_DELAY,LOW,6.16,5.0,125,1,-1.17,-0.053,2.54,40,MEDIUM
TRAFFIC_DELAY,LOW,7.61,0.0,115,0,-2.35,-0.098,7.5,30,LOW
TRAFFIC_DELAY,LOW,8.49,0.0,121,1,-2.64,-0.085,8.6,35,LOW
TRAFFIC_DELAY,LOW,6.86,5.0,122,0,-3.07,-0.085,7.52,37,LOW
TRAFFIC_DELAY,LOW,9.48,0.0,116,0,-2.39,-0.08,8.18,30,LOW
TRAFFIC_DELAY,LOW,9.02,0.0,122,1,-2.58,-0.102,8.45,35,LOW
TRAFFIC_DELAY,LOW,7.1,0.0,115,0,-2.75,-0.081,8.61,30,LOW
TRAFFIC_DELAY,LOW,8.94,0.0,116,0,-2.88,-0.08,7.94,30,LOW
TRAFFIC_DELAY,LOW,10.74,5.0,122,1,-3.1,-0.099,7.77,46,MEDIUM
TRAFFIC_DELAY,LOW,6.89,0.0,114,0,-2.78,-0.085,7.85,30,LOW
TRAFFIC_DELAY,LOW,11.2,0.0,116,1,-2.89,-0.088,8.58,39,LOW
TRAFFIC_DELAY,LOW,9.14,0.0,116,1,-2.93,-0.078,7.65,33,LOW
TRAFFIC_DELAY,LOW,10.07,0.0,124,1,-2.82,-0.082,8.47,41,MEDIUM
TRAFFIC_DELAY,LOW,9.08,0.0,121,0,-2.54,-0.078,7.74,32,LOW
TRAFFIC_DELAY,LOW,9.15,5.0,119,1,-2.67,-0.095,8.01,38,LOW
TRAFFIC_DELAY,LOW,7.95,0.0,117,0,-2.74,-0.096,8.57,30,LOW
TRAFFIC_DELAY,LOW,6.94,5.0,125,1,-2.8,-0.081,8.35,40,MEDIUM
TRAFFIC_DELAY,LOW,11.01,0.0,119,0,-3.07,-0.096,7.97,36,LOW
TRAFFIC_DELAY,LOW,10.57,0.0,115,1,-2.66,-0.09,8.12,39,LOW
TRAFFIC_DELAY,LOW,10.8,0.0,114,0,-2.87,-0.079,8.15,36,LOW
TRAFFIC_DELAY,LOW,7.1,0.0,118,0,-2.68,-0.092,7.52,30,LOW
TRAFFIC_DELAY,LOW,5.02,0.0,57,0,-0.67,-0.021,2.42,30,LOW
TRAFFIC_DELAY,LOW,7.43,0.0,61,0,-0.64,-0.021,2.3,30,LOW
TRAFFIC_DELAY,LOW,6.11,5.0,60,0,-0.57,-0.018,2.64,35,LOW
TRAFFIC_DELAY,LOW,5.25,0.0,58,0,-0.7,-0.02,2.45,30,LOW
TRAFFIC_DELAY,LOW,5.15,5.0,59,0,-0.75,-0.018,2.52,35,LOW
TRAFFIC_DELAY,LOW,5.84,5.0,58,0,-0.72,-0.02,2.5,35,LOW
TRAFFIC_DELAY,LOW,5.05,5.0,58,1,-0.7,-0.018,2.56,38,LOW
TRAFFIC_DELAY,LOW,5.75,0.0,60,0,-0.63,-0.018,2.41,30,LOW
TRAFFIC_DELAY,LOW,6.5,0.0,56,0,-0.65,-0.018,2.38,30,LOW
TRAFFIC_DELAY,LOW,7.19,0.0,60,0,-0.61,-0.019,2.34,30,LOW
TRAFFIC_DELAY,LOW,4.73,0.0,59,0,-0.69,-0.019,2.57,30,LOW
TRAFFIC_DELAY,LOW,5.27,0.0,58,0,-0.58,-0.02,2.46,30,LOW
TRAFFIC_DELAY,LOW,6.31,0.0,57,0,-0.76,-0.021,2.45,30,LOW
TRAFFIC_DELAY,LOW,5.27,0.0,58,0,-0.63,-0.022,2.44,30,LOW
TRAFFIC_DELAY,LOW,5.65,0.0,61,1,-0.69,-0.021,2.42,33,LOW
TRAFFIC_DELAY,LOW,4.62,5.0,60,0,-0.66,-0.019,2.49,35,LOW
TRAFFIC_DELAY,LOW,4.54,0.0,59,0,-0.65,-0.019,2.35,30,LOW
TRAFFIC_DELAY,LOW,5.99,5.0,60,0,-0.7,-0.02,2.66,35,LOW
TRAFFIC_DELAY,LOW,6.92,5.0,61,0,-0.64,-0.019,2.51,35,LOW
TRAFFIC_DELAY,LOW,4.74,0.0,59,0,-0.73,-0.018,2.55,30,LOW
NEW_STOP,LOW,0.0,0.0,144,0,-4.1,-0.163,8.99,27,LOW
NEW_STOP,LOW,0.0,0.0,148,0,-3.99,-0.138,9.38,27,LOW
NEW_STOP,LOW,0.0,0.0,145,0,-4.82,-0.14,9.01,27,LOW
NEW_STOP,LOW,0.0,5.0,147,0,-4.69,-0.157,10.05,32,LOW
NEW_STOP,LOW,10.0,0.0,138,0,-4.51,-0.152,9.59,33,LOW
NEW_STOP,LOW,10.0,0.0,144,0,-4.04,-0.15,9.88,33,LOW
NEW_STOP,LOW,5.0,5.0,145,0,-4.84,-0.141,9.93,32,LOW
NEW_STOP,LOW,5.0,0.0,138,0,-3.96,-0.13,9.79,27,LOW
NEW_STOP,LOW,5.0,0.0,141,0,-4.99,-0.146,9.62,27,LOW
NEW_STOP,LOW,10.0,0.0,145,0,-3.99,-0.15,9.43,33,LOW
NEW_STOP,LOW,0.0,0.0,139,1,-4.2,-0.141,9.23,30,LOW
NEW_STOP,LOW,0.0,0.0,136,1,-3.79,-0.144,9.45,30,LOW
NEW_STOP,LOW,0.0,5.0,141,1,-4.28,-0.138,10.01,35,LOW
NEW_STOP,LOW,0.0,5.0,136,0,-4.63,-0.145,8.67,32,LOW
NEW_STOP,LOW,0.0,5.0,143,0,-4.25,-0.137,9.86,32,LOW
NEW_STOP,LOW,5.0,0.0,136,0,-4.85,-0.16,9.96,27,LOW
NEW_STOP,LOW,0.0,0.0,138,0,-4.23,-0.138,9.73,27,LOW
NEW_STOP,LOW,0.0,0.0,143,0,-4.51,-0.168,9.13,27,LOW
NEW_STOP,LOW,0.0,0.0,140,0,-4.15,-0.136,9.97,27,LOW
NEW_STOP,LOW,0.0,5.0,148,1,-4.58,-0.13,10.01,35,LOW
